Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,commodity,food_supply_stage,packaging_material,days_to_expiry,temp_class,hour_of_day,day_of_week,month,temperature_celsius,synthetic_loss_percentage,loss_risk
2039-10-14 02:09:47.941352427,Truck_3,88.29658765812687,-180.0,175.69294493398937,Delayed,70.97063292802332,Detour,11.117317519116282,427.58918766935966,8.899972100490611,Unknown,60.33520914502803,155.23728581739158,1.0023204550685925,Rice,Storage,paper,30,ambient,2,4,10,19.373918274495583,0.1851293552557327,0
2047-01-21 12:15:46.914267778,Truck_5,17.21048703217566,112.63165609052449,294.7465860593545,Delivered,54.55362699127334,Heavy,13.921916696985296,317.0595811933979,7.052036351746553,Unknown,77.47735789980763,290.1628375696709,1.001945862267381,Oranges,Wholesale,glass,18,ambient,12,0,1,14.737276754171337,0.0,0
2037-05-11 20:22:40.522821306,Truck_7,26.146546727138432,151.06554061022672,319.89367224249594,In Transit,74.31738864029451,Clear,32.70277577916561,490.0058143792747,9.086129655455238,Weather,67.72660068125897,275.66521043569946,0.0,Maize (corn),Storage (post-harvest collection),paper,5,ambient,20,0,5,19.176665403269993,9.436873233918185,0
2027-10-19 05:27:20.601762682,Truck_9,-87.22414341071912,170.33238402085013,440.5315328407499,Delivered,71.85692688383104,Clear,41.536796048651794,492.8639388268231,6.924845457911319,Traffic,67.65180109712406,273.306189055175,0.0,Sorghum,Storage (post-harvest collection),glass,5,ambient,5,1,10,20.314243181677774,13.322144401668425,1
2041-07-03 17:26:54.792391181,Truck_5,-47.360613558919155,9.036982449031322,271.74774788952226,In Transit,72.33025429113731,Heavy,34.77444541616516,107.1808004558364,10.035325379610486,Traffic,90.5612964206995,158.16693471935326,0.9907197081225704,Maize (corn),Storage,plastic,30,ambient,17,2,7,20.731693626322755,0.0,0
2052-07-05 19:17:35.670962214,Truck_9,-7.238430681727608,-84.82744377137915,195.60048132823235,In Transit,67.79205005228476,Heavy,11.177974607921923,347.32441105323227,5.908498608913284,Unknown,73.7139509048929,301.14340484746197,1.0213331462891615,Millet,Storage (post-harvest collection),paper,9,ambient,19,4,7,11.619099148582505,17.147704841553953,1
2045-07-14 19:00:17.733953953,Truck_3,86.0916851966365,-148.1539880582547,370.3452569715654,Delayed,58.43947162114161,Heavy,46.08112338387518,167.43403280598852,10.130545241649246,Traffic,69.86589188394551,162.2142199458309,1.0127643102473345,Fonio,Storage,cardboard,11,ambient,19,4,7,20.27877128561706,12.203972583499048,0
2040-07-08 16:17:14.850810289,Truck_6,16.106535442823294,164.6340991097446,285.3130064915494,In Transit,68.163073108896,Heavy,50.43467002561079,382.9552520208481,5.070491463509001,Weather,72.37876778168713,286.3141260191952,0.9794156554659584,Rice,Transport,cardboard,4,ambient,16,6,7,18.83055610845326,13.99882954574844,1
2030-02-24 08:19:29.000224948,Truck_6,-76.12545108097541,-61.18884874595098,351.6942905897578,Delivered,54.09701063953205,Detour,47.7787651134969,283.28304290344045,5.136081912612874,Unknown,71.12862377408867,232.09414262295212,0.0,Millet,Storage,glass,6,ambient,8,6,2,14.29037513860502,9.458694738904514,0
2030-11-06 02:50:46.500784487,Truck_5,-40.69035521092872,-52.70225415247491,147.99563907504378,Delayed,51.4923800474979,Heavy,24.0649182804804,386.9520794820694,5.795527934943473,Mechanical Failure,87.56691465247482,208.84296790196817,0.9942973235743956,Maize (corn),Processing,foil,27,ambient,2,2,11,12.61295982569948,6.582759072968848,0
2037-09-12 02:09:11.808708489,Truck_4,3.4038149906698627,-84.40423216369663,103.30867228980236,Delayed,51.11677408826067,Detour,38.620873289291794,337.62249250326863,3.94046036995754,Unknown,96.6129183253007,271.5157821119396,0.9789563971352532,Rice,Storage (post-harvest collection),cardboard,29,ambient,2,5,9,17.536300291411006,20.570731950321587,1
2049-02-18 17:39:26.382175207,Truck_9,-28.433862921385806,-74.78785447124828,247.8695736283649,Delivered,60.312491844659505,Clear,55.411018819519384,116.10887495514991,10.028956922271712,Mechanical Failure,61.05947149781989,267.59599262335877,0.007186108929921,Wheat,Storage (post-harvest collection),cardboard,10,ambient,17,3,2,23.731693598970327,7.167613127777223,0
2053-04-09 02:24:40.105081081,Truck_7,-10.16553385199662,-21.018556898201624,166.18534631175046,Delayed,55.628475548396224,Heavy,55.71694332181416,459.26255038034446,10.040553970219785,Weather,60.40017402962523,114.00453258351,1.0048105584625588,Wheat,Storage (post-harvest collection),foil,4,ambient,2,2,4,19.240347196804905,16.29472154906653,1
2037-03-10 16:05:37.491914690,Truck_8,57.93453819977002,179.73962113105523,334.1220531947802,Delayed,77.99266839023205,Heavy,25.665602135274003,213.6975288995314,9.013563500476373,Traffic,90.88535506995562,269.1470224521106,1.0042999966441983,Wheat,Storage,foil,13,ambient,16,1,3,19.35819232495203,15.445973397168132,1
2024-07-02 01:26:12.215962527,Truck_6,-57.934153661635754,-4.328886778244308,239.6346283888025,In Transit,63.70396656237416,Clear,35.26547209811408,474.05045845855307,3.0417011733071795,Weather,64.2059812639286,291.36476301270017,0.0,Rice,Storage (post-harvest collection),foil,25,ambient,1,1,7,23.509373216233595,9.309084492698878,0
2024-12-11 06:44:40.418930367,Truck_1,-7.871798723804379,-154.86354906270887,210.55358101937256,In Transit,64.98514247812983,Heavy,49.826933447295296,182.90458791159944,9.821807963040582,Mechanical Failure,84.27103112153782,140.32045929936967,0.976132836574933,Maize (corn),Storage (post-harvest collection),plastic,1,ambient,6,2,12,18.42997221702274,17.150512336142732,1
2034-08-01 13:03:51.637700379,Truck_7,81.57827813377993,-52.383621070485646,356.3181722308489,Delivered,57.93810151121327,Heavy,57.8209468231379,434.1334401727427,7.958327199512651,Mechanical Failure,66.98980917864594,122.68954129401256,1.0016296396420594,Millet,Storage (post-harvest collection),plastic,10,ambient,13,1,8,4.634958101109488,13.317029946199384,1
2053-06-24 07:40:27.682714820,Truck_9,-53.48883037278969,-3.106424951945961,446.20529064139146,Delayed,56.9266638535168,Clear,55.647193931910344,490.4665433078586,9.92372348267645,Weather,65.58914206812449,288.7684114795934,0.9814139081007258,Raw milk of cattle,Wholesale,cardboard,16,cold,7,1,6,-6.444258354988675,17.309049759340674,1
2051-05-17 11:52:34.679036140,Truck_3,76.2337316395952,174.5011939982412,331.05823712627637,Delayed,53.00250795763953,Heavy,14.340842815010795,427.3676769589581,0.877343858327273,Mechanical Failure,89.62983895821627,290.99894274429863,0.991241004173378,Wheat,Transport,cardboard,5,ambient,11,2,5,17.534916196473013,10.051278159660365,0
2042-02-13 14:05:40.427673578,Truck_10,28.059952238683817,-81.29442957066898,113.4497548386904,Delayed,63.76906714503163,Clear,15.866576790096156,179.3259636952285,8.167676759282102,Mechanical Failure,73.5114738200629,273.2248897099369,1.037963939627708,Maize (corn),Storage (post-harvest collection),plastic,24,ambient,14,3,2,17.451118271897037,6.9257234758341735,0
2039-11-01 18:47:12.159689903,Truck_8,53.84763505310319,26.968882804340403,404.85456716087174,Delivered,74.22747980991711,Heavy,23.03292908964468,455.61828904168976,1.0672205192029034,Traffic,71.03415511215763,129.97765265232073,0.9910441789784334,Millet,Storage (post-harvest collection),cardboard,29,ambient,18,1,11,18.3261558733065,7.439114949625312,0
2031-09-07 17:57:51.433035165,Truck_3,3.554366490432917,-171.8305462260131,131.9046566508434,Delivered,57.45840702512049,Heavy,36.10068914221349,480.6033830730587,5.074983090831986,Traffic,64.79924857539223,143.0656590980164,0.9946724082233432,Rice,Storage (post-harvest collection),glass,6,ambient,17,6,9,21.65333724036089,25.128721624884207,1
2038-02-05 09:24:37.111397207,Truck_3,-55.17065179326628,163.8389619508685,153.02469087831622,In Transit,79.2364484872197,Detour,16.941649237172328,308.4693597808417,9.009070795138106,Weather,70.42301402052911,233.7790703192429,0.0,Rice,Storage (post-harvest collection),cardboard,29,ambient,9,4,2,19.35001772257074,8.352120280647432,0
2042-04-07 21:26:28.549302459,Truck_7,-47.276526614580646,-119.83127641051502,339.0883530053343,In Transit,69.40883553920344,Heavy,26.84685500712953,346.51152876003766,4.792612664646849,Traffic,87.81204140248818,234.0900689210236,0.9962310512185272,Sorghum,Storage,paper,13,ambient,21,0,4,11.007244126203176,12.850312809128484,0
2053-01-04 21:15:38.023427606,Truck_9,38.54323765145204,132.50987584575842,272.2212338920785,Delivered,52.94831234403803,Heavy,17.838306419587735,105.4379702061948,4.1074669652867195,Traffic,71.21725030318387,190.49951338925953,0.98945147139609,Peaches and nectarines,Households,foil,13,ambient,21,5,1,16.15246055420349,44.18048652361617,1
2045-01-29 06:29:31.013233423,Truck_6,-87.1653914269177,108.69372963392206,116.74996962470104,In Transit,59.71192963466844,Clear,35.58450210892128,202.0606185995108,0.9970042945732326,Unknown,80.48311932433774,241.86118210986223,0.0,Maize (corn),Storage (post-harvest collection),plastic,7,ambient,6,6,1,18.94910272909042,14.607823119166282,1
2040-05-02 10:13:23.002741694,Truck_7,-4.256696507951159,-38.57762012457573,110.05215797952286,Delivered,61.956420652204386,Detour,46.867459388246054,124.9958854734474,7.136937485245668,Weather,64.6808417895188,116.1299056682126,0.0,Bananas,Storage (post-harvest collection),glass,7,ambient,10,2,5,20.564865629745604,42.13719057383691,1
2046-06-08 01:11:16.708457708,Truck_7,19.737163702877595,20.92240900707372,357.50315844775685,Delayed,72.7768363312775,Detour,38.98376977865498,488.5448985646295,9.076199503376,Mechanical Failure,99.1488380215792,282.70268142994894,1.011922129839947,Millet,Storage (post-harvest collection),glass,9,ambient,1,4,6,16.953851752482784,13.24600776792759,1
2045-06-01 18:30:47.623081088,Truck_1,-42.931357152115964,164.8743576871043,107.06765602808724,Delivered,59.27112202170152,Detour,57.60019826192,232.00302555713745,2.964350792351893,Weather,83.93096721094247,278.94645653360624,0.0,Maize (corn),Storage (post-harvest collection),plastic,23,ambient,18,3,6,24.11268514063388,9.125189206375682,0
2040-11-11 11:16:39.272515118,Truck_7,-65.36208002432743,12.420537062297086,391.1373916445815,Delayed,68.04572339330943,Detour,37.949523210620896,321.2778566349951,4.161671670097189,Unknown,60.10872859331633,280.4520300145067,1.0114754755661235,Potatoes,Storage (post-harvest collection),paper,15,ambient,11,6,11,13.56639454308198,13.18819520296242,1
2038-03-22 18:36:13.455932796,Truck_3,70.5487497467015,-127.5627873981892,125.6225939361222,Delayed,65.00273448348251,Detour,50.59336035625023,386.2862651234709,10.11845881851513,Traffic,72.60178468804172,109.05494328098108,1.013771921168624,Sorghum,Storage (post-harvest collection),cardboard,18,ambient,18,0,3,24.54649137406153,8.00209636825824,0
2025-09-05 21:16:07.546297528,Truck_10,-25.089497097097208,-153.29889146534322,404.1748019330743,Delivered,65.91805679883792,Clear,51.89841798690258,306.896619955713,9.777001746783482,Weather,70.08931508592566,247.83333734956224,0.0,Rice,Storage,paper,26,ambient,21,4,9,14.16946678789204,5.510357657818884,0
2032-02-09 19:41:08.958155990,Truck_10,49.75332371511422,43.66450175436903,360.1518425484307,Delivered,75.84646544376729,Heavy,19.10929087655217,356.588606102143,0.9452367290156038,Weather,77.7217653423613,271.7274743476921,1.0155156222935289,Millet,Storage (post-harvest collection),paper,18,ambient,19,0,2,22.99469416543341,11.84407387431959,0
2039-12-03 22:54:45.862805545,Truck_8,-82.7791864298596,-38.9227557922726,314.3251011276669,Delayed,79.37427188118042,Detour,48.9786004279481,226.9774359981897,6.997465053133762,Unknown,98.08939449049846,127.53601616522272,0.9908425368477128,Rice,Storage (post-harvest collection),plastic,14,ambient,22,5,12,13.483401903014787,7.473186620365782,0
2024-07-02 18:42:35.344973182,Truck_1,-6.6210973414453616,55.25751301585965,459.5420207470175,Delivered,68.81888315447567,Heavy,54.86844793469647,320.9982501190578,1.934601856762781,Traffic,68.11876833184697,132.73037941702177,0.9930602195994226,Millet,Storage,plastic,23,ambient,18,1,7,21.32806151305494,6.182637640266681,0
2026-09-23 04:50:31.719227821,Truck_7,67.9980752116511,161.896649444078,155.87329386300996,Delayed,72.49152739034926,Detour,28.31838780592319,395.2447502674324,6.010635913650788,Traffic,64.16939261102677,277.79556328817773,0.9949906031283482,Rice,Storage,glass,15,ambient,4,2,9,17.598477125976075,19.685066719411857,1
2041-04-01 16:14:06.166210175,Truck_7,48.50583268132306,3.9315147789458047,286.1803343148631,Delayed,75.53401908727297,Heavy,49.56914292967109,496.4243480753699,6.005988218013911,Weather,78.46770265967346,129.29867079140533,1.0008465901776975,Rice,Storage (post-harvest collection),paper,15,ambient,16,0,4,16.360548052825337,9.153149215127916,0
2030-07-18 06:53:09.995038480,Truck_4,72.23571830323033,-102.93687612191356,312.94688534110253,Delayed,52.119570144426945,Detour,48.810871873980595,261.1031184132119,1.7960612634475086,Unknown,87.46453552422766,123.00549337601927,1.0048425169179955,Maize (corn),Storage (post-harvest collection),foil,20,ambient,6,3,7,11.76818434264526,14.66195096822419,1
2040-07-14 21:58:44.205515325,Truck_2,19.924754759108165,-107.87245639587742,382.2228504156016,In Transit,61.25546453093566,Heavy,30.357928654173932,312.1309533238279,3.0174509799340656,Weather,84.36252114504285,183.78800348990112,0.9923359271720326,Millet,Storage (post-harvest collection),paper,1,ambient,21,5,7,13.962280068131856,15.102168988899749,1
2042-08-26 18:36:50.760091901,Truck_1,-32.772866685004274,51.31816229715376,351.7132594381967,Delivered,51.31082812135469,Detour,30.16251747904801,492.427288818648,1.1047129750755995,Weather,65.42569166301739,288.6793144832182,0.0,Maize (corn),Storage (post-harvest collection),paper,29,ambient,18,1,8,13.917871569880212,0.6880477898303289,0
2044-09-27 15:24:57.295543551,Truck_5,53.369133128414866,108.7670359309108,207.87449547192185,Delivered,59.790842260025954,Detour,31.612243419864228,172.9302215557785,4.9663540970792805,Mechanical Failure,66.06921808014273,195.1812472317053,0.0,Maize (corn),Storage (post-harvest collection),cardboard,18,ambient,15,1,9,23.866756097793207,5.334771228801652,0
2027-06-29 09:52:31.548471808,Truck_6,-78.94145308496005,-19.847318422200296,484.6870582302963,Delivered,75.12787641284902,Heavy,13.813910375785156,464.113841485853,6.936256446295584,Unknown,87.65274189227887,258.3735610193915,1.0027740888557546,Millet,Storage (post-harvest collection),plastic,5,ambient,9,1,6,16.553048425744688,19.044751887931746,1
2036-02-11 18:19:28.949546576,Truck_6,78.35370904769722,-93.96291101937216,279.2425301191274,In Transit,71.82644636310879,Detour,31.71954875742073,110.9322275636421,5.99609178596297,Unknown,94.83637064940147,118.43487324134696,0.0,Maize (corn),Storage,foil,29,ambient,18,0,2,11.744536049715078,11.33803455775786,0
2031-04-13 11:51:34.323204011,Truck_9,83.1304582252607,131.85814705037504,186.95890241883785,In Transit,66.29400108077412,Detour,59.333629911161125,264.7823172618918,4.039319649235723,Unknown,65.33375644702802,177.91111905282494,0.0032987093002166,Sorghum,Storage,plastic,13,ambient,11,6,4,12.736986408389384,9.51042843924798,0
2045-07-30 21:49:26.570067048,Truck_7,62.956808559458445,36.978264477947626,206.49644690092668,Delayed,57.94396509286431,Heavy,23.693653609200787,173.00033839479482,0.9500826715817908,Mechanical Failure,90.67942408432694,102.3885244510298,0.9963120644687292,Millet,Storage (post-harvest collection),plastic,20,ambient,21,6,7,17.632208503373263,7.233307949081738,0
2048-07-21 16:00:31.118047357,Truck_9,-83.94140199495584,161.99428673046214,440.7513029387223,Delivered,71.37887900643038,Clear,41.16226787523548,485.88880210586854,7.002529574992413,Traffic,67.35704632317824,276.4448653496106,0.0130723129237527,Maize (corn),Storage,foil,15,ambient,16,1,7,20.458472073108616,1.2736879660372775,0
2027-06-26 22:17:39.498340204,Truck_1,18.475992585356273,139.07373710694884,152.25915268493253,Delayed,55.740457488198125,Clear,12.39397679684409,413.22515341464714,7.996302164864085,Traffic,73.93908874364989,217.29174205482255,1.036810126131084,Maize (corn),Storage (post-harvest collection),paper,7,ambient,22,5,6,20.927023421131057,7.964443703631227,0
2033-01-08 16:29:21.796666026,Truck_9,-89.25966629635069,144.4665254426099,130.87560908188158,Delayed,62.186519978516905,Heavy,24.11254263857426,156.49810136987222,2.9175144285072396,Mechanical Failure,68.82800919076531,197.8279739809145,0.993254457864796,Sorghum,Storage (post-harvest collection),cardboard,16,ambient,16,5,1,23.546348068622837,10.13223258112042,0
2048-02-24 21:02:10.233461738,Truck_1,49.318746844928576,-92.70665643545242,463.96196716135074,Delayed,71.82397517649989,Heavy,47.66981797488646,114.8813123106016,8.231261207899788,Unknown,97.38901540569266,211.17754789853305,0.9871090052105312,Fonio,Storage (post-harvest collection),glass,30,ambient,21,0,2,17.82785306673574,7.418327791072572,0
2042-04-01 23:39:57.445080996,Truck_8,62.778559454295944,-115.44900802141656,155.65735849128015,Delayed,73.67123843192722,Clear,54.33523900027212,323.63308739859025,9.243736338093004,Mechanical Failure,81.45708226530854,142.62078022522724,1.018365168411159,Oats,Storage,paper,8,ambient,23,1,4,11.383667008631663,12.38071895299908,0
2028-06-23 23:58:32.169466078,Truck_4,-67.6009215336936,158.64886412069046,151.01479461426248,Delivered,60.91341264839225,Clear,43.45056272231332,198.13507653415388,3.871175206750275,Mechanical Failure,64.4604167462289,240.80723777032193,0.0,Maize (corn),Storage,glass,28,ambient,23,4,6,18.709583437813983,5.943349532658968,0
2038-12-24 13:16:32.645488322,Truck_5,-20.661979024363323,-51.95793535548989,130.61507156798058,Delayed,68.18752739281722,Clear,44.91124790185357,493.26246427570373,3.962409542986327,Traffic,83.79015649545313,255.56739053126304,1.0099396824152929,"Groundnuts, excluding shelled",Storage,paper,17,ambient,13,4,12,17.206126411034113,7.629472439559809,0
2029-10-24 15:35:25.747495621,Truck_2,-37.31740147241182,56.93019677232177,256.27320360206613,Delivered,67.1197867072807,Detour,34.078793204292424,493.46926752818223,1.8618880953624308,Weather,71.32836552548983,264.9521037330308,0.0015542861085131,Wheat,Transport,foil,8,ambient,15,2,10,21.010517039443652,5.736791885643427,0
2034-03-18 21:02:53.002582014,Truck_8,-58.526469886430746,63.59897066932204,394.9142186186079,Delivered,79.26135760426817,Detour,24.55736520084234,471.7668964652212,3.9737820519409017,Mechanical Failure,94.80057406043773,256.39205926154654,0.0,Millet,Storage (post-harvest collection),foil,9,ambient,21,5,3,20.49815209184415,12.399604025514469,0
2048-10-07 20:59:02.649814606,Truck_5,63.56026867396578,-179.21308766061514,109.95703358686087,Delayed,56.32133375039951,Heavy,21.45047591366439,415.73122530864015,6.031099317779446,Weather,60.906527490966226,145.07745323274358,0.998396042485287,Maize (corn),Storage (post-harvest collection),foil,9,ambient,20,2,10,23.314565107473705,11.200808235731593,0
2024-02-08 12:27:59.961589567,Truck_6,-12.993042447998867,-52.96602307403023,341.8091871527333,In Transit,72.01957087106233,Detour,23.818163945541276,211.93827022541848,2.0514068002197927,Traffic,67.666938039514,221.95825083569252,0.0,Maize (corn),Storage (post-harvest collection),paper,28,ambient,12,3,2,18.704142876246685,6.137847103320715,0
2036-06-12 15:56:20.822111189,Truck_7,47.78871512389155,9.097212874951378,283.66691226560755,Delayed,75.58780364231544,Heavy,49.29371534359769,493.4614693957288,5.827162569864015,Weather,79.3631222055516,129.2592392293057,0.992145689074124,Maize (corn),Transport,plastic,24,ambient,15,3,6,12.401780711021596,10.168806967751724,0
2036-09-21 23:45:10.554022551,Truck_7,72.25804821083018,137.0575125795257,481.11569206938253,Delayed,51.81651124833968,Heavy,33.328356949487095,253.83199994652588,2.125587869642075,Unknown,67.41809567205144,165.24263763188546,1.0217696123768187,Rice,Storage (post-harvest collection),plastic,26,ambient,23,6,9,14.536471332011006,5.363771428260826,0
2024-07-21 08:30:22.549854778,Truck_6,14.555018491483592,-120.15210393401809,426.7544391504124,In Transit,56.543850539123454,Clear,29.90690214184332,140.55238611024538,2.8907042541372125,Traffic,81.08666778919532,216.7722395224639,0.0237125133751139,Maize (corn),Storage (post-harvest collection),glass,27,ambient,8,6,7,16.4575840878557,2.139305146812921,0
2028-08-12 15:21:35.726910710,Truck_2,90.0,-2.2457456656258263,371.8622027911811,Delayed,73.18375462610251,Detour,57.22282422267942,116.01163251717315,7.003940364857977,Unknown,96.6971530223354,213.16463162490905,1.0223848354367364,Sorghum,Storage (post-harvest collection),plastic,21,ambient,15,5,8,11.726755664493954,12.129776516938714,0
2040-03-08 01:03:27.999745667,Truck_1,-77.4126881371185,-14.911454189439963,283.0481354782702,In Transit,51.86055380377506,Detour,34.30823648057612,396.8074483766461,2.06854638750445,Mechanical Failure,85.80262833464366,126.77066110959716,0.0,Maize (corn),Storage (post-harvest collection),foil,21,ambient,1,3,3,19.02572500460817,7.154271384367126,0
2032-11-10 18:56:25.707097352,Truck_10,-30.48754285507047,-109.3248654141486,382.7642938267807,Delayed,78.885124636713,Detour,21.98885329464757,187.22685757032363,8.073628933650536,Weather,67.84271515288425,143.06677161442926,1.0074225340008065,Fonio,Storage (post-harvest collection),plastic,29,ambient,18,2,11,11.211251741569946,9.049905359262022,0
2029-12-27 19:51:44.262052029,Truck_10,-32.498409491460265,171.77262042768126,150.87010174252526,In Transit,74.67919372919003,Clear,35.05587975325432,356.39633063718134,1.8942855538082004,Weather,63.79730286788875,283.14309552816724,0.0,Rice,Storage (post-harvest collection),paper,18,ambient,19,3,12,21.209811636810436,7.902092068945789,0
2034-01-14 10:32:07.190974891,Truck_7,-16.733220900839743,84.65302060364714,215.13895378483667,Delivered,64.73934199078438,Clear,24.281182795549373,174.43309638766414,7.863409187064865,Weather,83.17512583826219,205.1640966002328,0.0122259012336907,Maize (corn),Storage,plastic,26,ambient,10,5,1,10.526141972745924,11.146586508844884,0
2031-09-15 02:03:19.209846377,Truck_3,-24.216548915081688,-38.35374607313042,480.8851894067049,Delivered,54.943462135461466,Detour,48.350469554459046,323.16015213600815,6.917315314249232,Weather,84.20012996493158,116.45738557692869,0.0,Maize (corn),Storage (post-harvest collection),paper,4,ambient,2,0,9,23.599225815778283,18.049196984144572,1
2037-10-06 18:15:00.628490448,Truck_4,-62.96096084115008,35.3656859058511,113.63306210878729,Delayed,51.97911557474208,Clear,19.13004166245727,424.3417897222333,7.964050501435541,Mechanical Failure,98.4245810450547,282.7908474203527,1.013371849171763,Sorghum,Storage (post-harvest collection),foil,25,ambient,18,1,10,23.833553365721368,9.282227589647388,0
2028-08-25 07:07:29.320540130,Truck_8,40.16270344309271,-146.92315545554504,233.85573196280052,In Transit,75.84970550608519,Detour,18.409284766776704,345.7552912579735,2.0774931807294186,Weather,90.26681470840307,187.50382179319809,0.0129399805288197,Millet,Storage,plastic,4,ambient,7,4,8,22.431560386508636,9.755981570903234,0
2045-10-06 01:17:49.338840246,Truck_7,-8.819345806119031,-23.14081135211711,347.8885698364911,Delayed,53.66318394431516,Detour,23.20002380816504,455.39073117506126,9.01496742696884,Unknown,92.9478668741008,105.49678224899633,0.9997165284612728,Rice,Storage (post-harvest collection),paper,18,ambient,1,4,10,14.441584685427516,7.336748041527842,0
2034-03-15 17:38:34.263924837,Truck_10,50.84658855743886,-31.40357361373551,355.58800823975275,Delivered,51.2629166084941,Clear,48.761555376842765,325.6369524986666,4.099778407157676,Mechanical Failure,72.44991348641994,99.59520447539234,0.0,Sorghum,Storage (post-harvest collection),cardboard,30,ambient,17,2,3,13.143213841060566,6.657645288564192,0
2030-05-21 15:33:07.081860363,Truck_3,51.979585725412875,-175.27740451680344,357.34014323688035,Delivered,65.4278454611163,Heavy,13.160460904462552,245.38369259312407,4.166716404263451,Unknown,73.31753591816098,148.37184942402277,1.0061720212494545,Rice,Storage (post-harvest collection),paper,30,ambient,15,1,5,20.921936724335072,9.567194010912688,0
2044-04-08 07:02:57.030087709,Truck_1,-52.55431810397191,-13.24190624154224,353.6161216784111,Delivered,70.2101526996296,Detour,11.761396504409191,256.4759661455983,7.052517446454504,Traffic,77.84352078045141,270.1917496183072,0.0142350789319868,Sorghum,Storage (post-harvest collection),foil,7,ambient,7,4,4,20.922663817546088,9.512701929982285,0
2043-11-06 01:22:29.943910718,Truck_6,23.609648989528473,35.05385080666641,225.07285216296637,Delayed,68.67784382952712,Clear,19.94642785852513,439.5234417182683,5.9894299242054405,Unknown,59.94678746774567,257.7481842261057,1.009078548662988,Millet,Storage (post-harvest collection),foil,2,ambient,1,4,11,22.627474012761184,10.780795683652745,0
2032-08-20 02:28:53.530233324,Truck_9,15.782822522096753,109.9394134749524,212.14016491389776,In Transit,59.3945455387924,Detour,55.92625448375204,485.0546393516868,6.866811344618712,Traffic,72.59115647441725,285.9920514113295,0.0,Millet,Storage (post-harvest collection),glass,16,ambient,2,4,8,11.9479092621393,5.052964518319162,0
2025-06-24 09:11:01.905621633,Truck_7,-7.767177461746594,36.36354868727788,498.5128419989114,Delivered,75.98554977186,Detour,38.516600315355625,231.12831614730055,0.9511365817120756,Unknown,74.52444747681602,202.4656310081442,0.0033874628720086,Rice,Storage (post-harvest collection),foil,26,ambient,9,1,6,18.834683537033296,2.4372815833809685,0
2028-02-14 12:08:15.260566874,Truck_10,-7.217698127949011,19.258059024767267,364.5543310793293,Delayed,59.010835696368666,Detour,38.75581405581168,464.0663474470498,5.867806258339483,Traffic,82.6540702250031,109.1332182617416,0.9920372404325136,Sorghum,Storage (post-harvest collection),cardboard,2,ambient,12,0,2,11.36723127244412,13.132212088162984,1
2030-05-16 03:01:29.936087281,Truck_7,55.361540528541624,-158.34442162369092,128.57221734204816,Delayed,50.08086302519684,Clear,9.44617311833021,464.4416516951972,4.79547545030186,Mechanical Failure,69.05274453954571,132.17758515427045,0.9977305524534544,Millet,Storage (post-harvest collection),plastic,20,ambient,3,3,5,30.605656679618463,14.285936815181238,1
2044-07-21 12:21:48.291035414,Truck_7,-81.18872937257643,56.24857261670113,157.36477574884702,In Transit,78.3051567886644,Heavy,42.72228738309776,332.97242986455564,4.9218688980464425,Weather,72.89275374292811,182.0752581500099,0.9978208327157904,"Edible roots and tubers with high starch or inulin content, n.e.c., dry",Households,cardboard,18,ambient,12,3,7,24.38578203511717,8.786630237715118,0
2041-09-10 23:10:34.087637186,Truck_4,-84.54453484171941,-129.21202209788706,174.5068098126805,In Transit,63.3416430444555,Heavy,25.12420202726769,107.75305003632396,8.063013928967305,Unknown,70.93991296204781,265.48551032676914,1.0123631691456243,Wheat,Storage (post-harvest collection),plastic,27,ambient,23,1,9,18.641283428727697,10.073619715934882,0
2031-02-03 01:51:56.194972247,Truck_2,-71.8317368597691,74.27444182888135,347.13253412733997,In Transit,62.840434216513465,Detour,35.0499174633168,384.2565977876963,5.105322633801404,Unknown,74.33637749978459,275.67113027968213,0.0124767413773506,Sorghum,Storage,glass,15,ambient,1,0,2,9.80286872523431,0.2125748568828571,0
2025-04-04 05:46:01.864423484,Truck_6,15.839516403970638,-119.28431992713963,430.0197868205035,In Transit,56.64204511128115,Clear,30.106546343331225,141.26844323726823,3.03883283282798,Traffic,80.79208136717405,220.44945356442935,0.0,Maize (corn),Storage (post-harvest collection),plastic,17,ambient,5,4,4,23.240351688404687,9.257845477316456,0
2038-07-31 09:58:16.491023898,Truck_5,67.47773755176081,-174.02204309845135,112.18408543472114,Delayed,56.00529051796828,Heavy,22.174264324231324,418.5968116960858,6.026976568880396,Weather,60.96056656270333,142.97230300835696,1.008056395810335,Maize (corn),Transport,foil,7,ambient,9,5,7,23.268960201018245,11.998558862431375,0
2038-07-23 11:39:13.499989748,Truck_7,-29.6396497621173,25.91177059821934,364.9734538237859,Delayed,74.84473661048278,Detour,28.107600935737445,337.8155455981066,6.01835170402739,Unknown,97.98230310443545,213.32101614904536,1.0183049042614436,Maize (corn),Storage (post-harvest collection),plastic,6,ambient,11,4,7,20.612823843846304,17.53283870167586,1
